scorer,DLC_resnet50_PinkGreenRedJugglingBallsMay31shuffle1_10000,DLC_resnet50_PinkGreenRedJugglingBallsMay31shuffle1_10000,DLC_resnet50_PinkGreenRedJugglingBallsMay31shuffle1_10000,DLC_resnet50_PinkGreenRedJugglingBallsMay31shuffle1_10000,DLC_resnet50_PinkGreenRedJugglingBallsMay31shuffle1_10000,DLC_resnet50_PinkGreenRedJugglingBallsMay31shuffle1_10000,DLC_resnet50_PinkGreenRedJugglingBallsMay31shuffle1_10000,DLC_resnet50_PinkGreenRedJugglingBallsMay31shuffle1_10000,DLC_resnet50_PinkGreenRedJugglingBallsMay31shuffle1_10000
bodyparts,PinkBall,PinkBall,PinkBall,GreenBall,GreenBall,GreenBall,RedBall,RedBall,RedBall
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\sesh_21-05-31_172709_synced_Cam1\img051.png,59.46638488769531,3.4393293857574463,0.8472838997840881,55.291988372802734,316.4931335449219,0.08463858813047409,120.603271484375,53.79873275756836,0.9987602233886719
labeled-data\sesh_21-05-31_172709_synced_Cam1\img311.png,110.3246841430664,515.3770751953125,0.8897022008895874,276.9820556640625,207.6787872314453,0.9974632263183594,215.42616271972656,478.3030700683594,0.727790892124176
labeled-data\sesh_21-05-31_172709_synced_Cam1\img153.png,129.1000213623047,263.5133972167969,0.9982386827468872,164.58270263671875,222.200439453125,0.9998544454574585,93.95848846435547,336.05548095703125,0.9995717406272888
labeled-data\sesh_21-05-31_172709_synced_Cam1\img226.png,128.47828674316406,348.3692626953125,0.9886811971664429,213.49472045898438,106.71681213378906,0.9983536005020142,128.8509063720703,105.28974151611328,0.9151730537414551
labeled-data\sesh_21-05-31_172709_synced_Cam1\img324.png,40.654048919677734,248.3579864501953,0.6271536946296692,45.13909912109375,254.539306640625,0.017643503844738007,118.7920150756836,56.266563415527344,0.15154331922531128
labeled-data\sesh_21-05-31_172709_synced_Cam1\img316.png,44.78731918334961,407.2450256347656,0.9995229244232178,107.78143310546875,604.0193481445312,0.9742578864097595,118.30490112304688,55.19639587402344,0.783505380153656
labeled-data\sesh_21-05-31_172709_synced_Cam1\img088.png,183.58592224121094,64.85401916503906,0.20761379599571228,234.88320922851562,6.092995643615723,0.16241398453712463,119.61903381347656,54.071807861328125,0.993647038936615
labeled-data\sesh_21-05-31_172709_synced_Cam1\img120.png,128.4532928466797,393.9090576171875,0.9868596196174622,138.8102569580078,265.00994873046875,0.9996023774147034,118.89093780517578,58.00871658325195,0.8592957258224487
labeled-data\sesh_21-05-31_172709_synced_Cam1\img107.png,126.14209747314453,455.1156311035156,0.9179980158805847,247.2952880859375,407.3620910644531,0.9998787641525269,124.58870697021484,435.1292419433594,0.2154388129711151
labeled-data\sesh_21-05-31_172709_synced_Cam1\img102.png,177.65895080566406,466.6957702636719,0.06303604692220688,207.21934509277344,376.35565185546875,0.9999749660491943,176.71620178222656,466.2671203613281,0.9783456921577454
